"riskFactor.kcd","disease.kcd","RR","pValue","pFdr","riskFactor.eng","disease.eng","age"
"I15","E12",6.33162956329397,9.69677946129939e-20,2.61696684101548e-14,"Secondary hypertension","Malnutrition-related diabetes mellitus",NA
"I15","N17",4.33857528522496,2.55040637695709e-57,6.88303673013179e-52,"Secondary hypertension","Acute renal failure",NA
"I15","E88",4.47436277681401,1.68633969342819e-48,4.55109356462399e-43,"Secondary hypertension","Other metabolic disorders",NA
"I15","L89",5.85489353682222,1.05396561707519e-126,2.84444240736253e-121,"Secondary hypertension","Decubitus ulcer and pressure area",NA
"I15","I64",4.60856697051005,2.43735276182914e-37,6.57792763362448e-32,"Secondary hypertension","Stroke, not specified as haemorrhage or infarction",NA
"K04","K05",5.73776122142093,0,0,"Diseases of pulp and periapical tissues","Gingivitis and periodontal diseases",12
"K04","J10",4.96675023790907,5.35641859346574e-89,1.44559025000453e-83,"Diseases of pulp and periapical tissues","Influenza due to identified seasonal influenza virus",11
"K04","K02",11.5664766047642,0,0,"Diseases of pulp and periapical tissues","Dental caries",11
"K04","H13",4.05323315347639,9.9592740754241e-28,2.68780888747545e-22,"Diseases of pulp and periapical tissues","Disorders of conjunctiva in diseases classified elsewhere",15
"K04","K08",12.3069378115198,9.88943983492503e-271,2.66896202264957e-265,"Diseases of pulp and periapical tissues","Other disorders of teeth and supporting  structures",15
"K04","K00",7.99076039759496,1.61313132012619e-47,4.35351880675657e-42,"Diseases of pulp and periapical tissues","Disorders of tooth development and eruption",2
"K51","K50",5.05981402503495,8.46934238391867e-23,2.28570612257197e-17,"Ulcerative colitis","Crohn’s disease[regional enteritis]",NA
"E83","A41",4.66812932948658,2.97601068715633e-53,8.0316576424975e-48,"Disorders of mineral metabolism","Other sepsis",17
"E83","N18",4.03453322136506,1.64279931723696e-34,4.43358679735912e-29,"Disorders of mineral metabolism","Chronic kidney disease",NA
"E83","J90",4.51192852956511,4.53651584804428e-64,1.22431489707019e-58,"Disorders of mineral metabolism","Pleural effusion, NEC",11
"E83","I12",6.58279673774732,3.58175339838797e-68,9.66643607156944e-63,"Disorders of mineral metabolism","Hypertensive renal disease",13
"E83","I74",4.51782411710624,1.81576810290112e-57,4.90039495610954e-52,"Disorders of mineral metabolism","Arterial embolism and thrombosis",NA
"E83","D63",9.13375293089609,3.57033829469736e-145,9.63562898972925e-140,"Disorders of mineral metabolism","Anaemia in chronic diseases classified elsewhere",11
"E83","N08",4.11982630760289,1.84127879263359e-33,4.96924320555954e-28,"Disorders of mineral metabolism","Glomerular disorders in diseases classified elsewhere",NA
"E83","E44",5.29590989945168,4.5504694444052e-63,1.22808069365608e-57,"Disorders of mineral metabolism","Protein-energy malnutrition of moderate and mild degree",NA
"E83","I95",5.5116053104156,2.88116465258916e-67,7.77568716440764e-62,"Disorders of mineral metabolism","Hypotension",13
"E83","E46",4.91803756658256,1.45390024945522e-40,3.92378599322976e-35,"Disorders of mineral metabolism","Unspecified protein-energy malnutrition",NA
"E83","L89",4.40798185475534,5.21348485906502e-62,1.40701529376447e-56,"Disorders of mineral metabolism","Decubitus ulcer and pressure area",NA
"C34","J44",4.28842522493826,1.97929607889291e-188,5.34172425771619e-183,"Malignant neoplasm of bronchus and lung","Other chronic obstructive pulmonary disease",NA
"C34","A16",4.63924690250686,3.60666133923328e-83,9.73365762232277e-78,"Malignant neoplasm of bronchus and lung","Respiratory tuberculosis, not confirmed bacteriologically or histologically",11
"C34","J47",4.97834027488997,6.10834922882563e-100,1.64852128987546e-94,"Malignant neoplasm of bronchus and lung","Bronchiectasis",NA
"C34","A15",5.18270071939877,7.8695139158766e-63,2.12382441561678e-57,"Malignant neoplasm of bronchus and lung","Respiratory tuberculosis, bacteriologically and histologically confirmed",NA
"C34","A41",4.30286677181354,2.24836266860397e-46,6.0678811700284e-41,"Malignant neoplasm of bronchus and lung","Other sepsis",NA
"C34","J90",5.82846599907999,6.67395123490144e-105,1.8011659592752e-99,"Malignant neoplasm of bronchus and lung","Pleural effusion, NEC",13
"C34","C78",6.33246739818217,4.9851978605296e-87,1.34540519859973e-81,"Malignant neoplasm of bronchus and lung","Secondary malignant neoplasm of respiratory and digestive organs",NA
"C34","D63",5.41161491232454,5.67201978445149e-52,1.53076469942777e-46,"Malignant neoplasm of bronchus and lung","Anaemia in chronic diseases classified elsewhere",11
"C34","C79",8.41293111253531,1.73163560343493e-110,4.6733381665502e-105,"Malignant neoplasm of bronchus and lung","Secondary malignant neoplasm of other and unspecified sites",NA
"C34","J43",5.95452008449965,3.40927314591847e-74,9.20094636620477e-69,"Malignant neoplasm of bronchus and lung","Emphysema",NA
"C34","C77",5.35224299163216,7.94456233549542e-45,2.14407848310351e-39,"Malignant neoplasm of bronchus and lung","Secondary and unspecified malignant neoplasm of lymph nodes",NA
"C34","B90",8.0472762503932,6.61912305029124e-125,1.7863689288126e-119,"Malignant neoplasm of bronchus and lung","Sequelae of tuberculosis",11
"C34","E88",4.08998153225784,2.39634831893961e-36,6.46726484315422e-31,"Malignant neoplasm of bronchus and lung","Other metabolic disorders",NA
"C34","E46",5.80870964847018,1.54197072305979e-57,4.16147058739376e-52,"Malignant neoplasm of bronchus and lung","Unspecified protein-energy malnutrition",NA
"C34","L89",5.30147419263443,1.01956735259326e-92,2.75160837117869e-87,"Malignant neoplasm of bronchus and lung","Decubitus ulcer and pressure area",NA
"R45","F33",4.63406549293801,9.18588931086353e-67,2.47908780721585e-61,"Symptoms and signs involving emotional state","Recurrent depressive disorder",10
"K86","C79",4.19063384813335,1.76114333256341e-29,4.75297362592213e-24,"Other diseases of pancreas","Secondary malignant neoplasm of other and unspecified sites",NA
"K86","R18",4.71106958999454,6.42669397424356e-37,1.73443616976885e-31,"Other diseases of pancreas","Ascites",9
"A41","B08",4.19899639947761,3.38429493111103e-128,9.13353516008244e-123,"Other sepsis","Other viral infections characterized by skin and mucous membrane lesions, NEC",NA
"A41","B01",4.36829912489298,3.15129070615921e-141,8.50470335778248e-136,"Other sepsis","Varicella[chickenpox]",NA
"A41","L22",6.11509286702385,1.39018083070932e-40,3.75182002591831e-35,"Other sepsis","Diaper [napkin] dermatitis",NA
"A41","A87",5.3601535089691,9.5469720279949e-29,2.57653681091526e-23,"Other sepsis","Viral meningitis",NA
"A41","B09",4.19705619400622,2.74819512854698e-18,7.41682901292258e-13,"Other sepsis","Unspecified viral infection characterized by skin and mucous membrane lesions",NA
"D68","J90",4.62432005100108,5.18453553661332e-63,1.3992024506212e-57,"Other coagulation defects","Pleural effusion, NEC",12
"D68","C78",4.02730689999645,2.38956637377889e-34,6.44896172955446e-29,"Other coagulation defects","Secondary malignant neoplasm of respiratory and digestive organs",10
"D68","D63",5.23755187850887,2.35811576874121e-46,6.36408283667878e-41,"Other coagulation defects","Anaemia in chronic diseases classified elsewhere",12
"D68","R18",5.24310410374469,1.16028302245078e-42,3.13137182099016e-37,"Other coagulation defects","Ascites",NA
"D68","E44",4.47778085403986,4.87157524741818e-40,1.31474072777322e-34,"Other coagulation defects","Protein-energy malnutrition of moderate and mild degree",NA
"D68","R17",4.06878251628602,1.79511107370103e-27,4.84464576570433e-22,"Other coagulation defects","Unspecified jaundice",NA
"D68","E88",4.51255368655927,1.84399761051439e-41,4.97658075125624e-36,"Other coagulation defects","Other metabolic disorders",NA
"D68","E46",4.41851060934142,4.66173655754991e-31,1.25810946215157e-25,"Other coagulation defects","Unspecified protein-energy malnutrition",NA
"D68","L89",4.26112905395963,1.91792124441754e-54,5.17608585443407e-49,"Other coagulation defects","Decubitus ulcer and pressure area",NA
"F10","K70",5.64167618654759,4.42550764781977e-290,1.1943560039936e-284,"Mental and behavioural disorders due to use of alcohol","Alcoholic liver disease",7
"F10","G40",4.15276577650899,2.45180999856164e-126,6.61694482411815e-121,"Mental and behavioural disorders due to use of alcohol","Epilepsy",8
"F10","E10",4.18693563089488,1.47548933090767e-73,3.98205060625362e-68,"Mental and behavioural disorders due to use of alcohol","Type 1 diabetes mellitus",8
"F10","K74",8.81903019852003,1.45782842142392e-212,3.93438734373889e-207,"Mental and behavioural disorders due to use of alcohol","Fibrosis and cirrhosis of liver",9
"F10","C22",4.71963511731674,1.10905323180153e-86,2.99311286198598e-81,"Mental and behavioural disorders due to use of alcohol","Malignant neoplasm of liver and intrahepatic bile ducts",9
"F10","K85",4.23231273861837,6.49428418453111e-102,1.75267741572126e-96,"Mental and behavioural disorders due to use of alcohol","Acute pancreatitis",8
"F10","K72",4.26111471630802,1.40127043491573e-78,3.78174864975058e-73,"Mental and behavioural disorders due to use of alcohol","Hepatic failure, NEC",7
"F10","F20",7.04200441230696,2.38270729192033e-79,6.43045043943458e-74,"Mental and behavioural disorders due to use of alcohol","Schizophrenia",9
"F10","R18",7.98504650163692,9.67318723298934e-107,2.61059977043916e-101,"Mental and behavioural disorders due to use of alcohol","Ascites",9
"F10","R17",4.85603724267868,1.40198947868651e-40,3.78368920507917e-35,"Mental and behavioural disorders due to use of alcohol","Unspecified jaundice",7
"F10","E88",4.42610176283279,6.64458242295397e-42,1.79323990430682e-36,"Mental and behavioural disorders due to use of alcohol","Other metabolic disorders",11
"F10","E46",4.56447796162657,6.66180674652025e-34,1.79788840475089e-28,"Mental and behavioural disorders due to use of alcohol","Unspecified protein-energy malnutrition",NA
"F10","F31",6.19982124269151,7.0785087575673e-96,1.91034794349226e-90,"Mental and behavioural disorders due to use of alcohol","Bipolar affective disorder",7
"F10","L89",4.08072593019495,6.61370101487086e-50,1.78490562989335e-44,"Mental and behavioural disorders due to use of alcohol","Decubitus ulcer and pressure area",9
"R94","D68",4.00272901542448,1.62979915629213e-45,4.39850196300119e-40,"Abnormal results of function studies","Other coagulation defects",NA
"R94","E44",4.17752787348595,4.76943012985403e-36,1.28717380344501e-30,"Abnormal results of function studies","Protein-energy malnutrition of moderate and mild degree",NA
"N18","I20",4.22105237470911,0,0,"Chronic kidney disease","Angina pectoris",7
"N18","I11",4.06225907813412,5.91825468764139e-159,1.59721857510066e-153,"Chronic kidney disease","Hypertensive heart disease",NA
"N18","I63",4.32058934529509,2.62626002961199e-198,7.08775056791685e-193,"Chronic kidney disease","Cerebral infarction",NA
"N18","I25",5.50245188102619,7.4730676684588e-289,2.01683150236366e-283,"Chronic kidney disease","Chronic ischaemic heart disease",10
"N18","E87",5.76111424550086,0,0,"Chronic kidney disease","Other disorders of fluid, electrolyte and acid-base balance",11
"N18","I50",6.44092884562421,3.648606525094e-294,9.8468592899237e-289,"Chronic kidney disease","Heart failure",11
"N18","E10",6.11999707705166,3.38874671113749e-156,9.14554962401785e-151,"Chronic kidney disease","Type 1 diabetes mellitus",12
"N18","M10",4.9898280969264,4.41477873948787e-247,1.19146048621299e-241,"Chronic kidney disease","Gout",7
"N18","I70",4.12587120433989,7.09903510495072e-154,1.9158875941241e-148,"Chronic kidney disease","Atherosclerosis",NA
"N18","I69",4.22958153041529,1.7714428188214e-105,4.78076987943518e-100,"Chronic kidney disease","Sequelae of cerebrovascular disease",NA
"N18","I48",5.24723253912924,1.81835667875513e-113,4.90738100462435e-108,"Chronic kidney disease","Atrial fibrillation and flutter",11
"N18","I21",5.43071999832842,1.53548488557456e-147,4.14396660918862e-142,"Chronic kidney disease","Acute myocardial infarction",11
"N18","G63",5.49265790982157,4.6319531942149e-200,1.25007152805472e-194,"Chronic kidney disease","Polyneuropathy in diseases classified elsewhere",9
"N18","I13",9.5692686574717,4.68684064780542e-162,1.26488455402973e-156,"Chronic kidney disease","Hypertensive heart and renal disease",12
"N18","G81",4.07134988669629,4.42359338495473e-46,1.19383938273158e-40,"Chronic kidney disease","Hemiplegia",NA
"N18","E13",4.76627114358531,6.66628897283311e-81,1.7990980679882e-75,"Chronic kidney disease","Other specified diabetes mellitus",NA
"N18","I15",12.0334836633192,4.43070369521877e-232,1.19575831326564e-226,"Chronic kidney disease","Secondary hypertension",8
"N18","E83",10.4317238708845,0,0,"Chronic kidney disease","Disorders of mineral metabolism",6
"N18","A41",8.77832440295947,1.30840412818692e-192,3.53112106115086e-187,"Chronic kidney disease","Other sepsis",12
"N18","D68",5.34758701116569,2.5702345109485e-87,6.93654889814782e-82,"Chronic kidney disease","Other coagulation defects",10
"N18","B34",4.19130724869859,3.62154132777898e-27,9.77381573540991e-22,"Chronic kidney disease","Viral infection of unspecified site",NA
"N18","J90",8.06707311787462,2.83661643730909e-207,7.65546044100977e-202,"Chronic kidney disease","Pleural effusion, NEC",10
"N18","I12",29.722714141881,0,0,"Chronic kidney disease","Hypertensive renal disease",10
"N18","N13",4.19338572342808,3.76108219829845e-39,1.01504086367678e-33,"Chronic kidney disease","Obstructive and reflux uropathy",11
"N18","I74",9.75103153551429,1.56264041613621e-261,4.21725395506842e-256,"Chronic kidney disease","Arterial embolism and thrombosis",13
"N18","D63",25.7594237187295,0,0,"Chronic kidney disease","Anaemia in chronic diseases classified elsewhere",12
"N18","N08",7.47493546471998,1.20972664931918e-106,3.2648102811826e-101,"Chronic kidney disease","Glomerular disorders in diseases classified elsewhere",13
"N18","N03",6.72475497456834,7.45729422090108e-70,2.01257456433678e-64,"Chronic kidney disease","Chronic nephritic syndrome",10
"N18","I61",4.93369273981093,8.99204166017236e-44,2.42677220324732e-38,"Chronic kidney disease","Intracerebral haemorrhage",12
"N18","R18",5.59169338536346,3.04310066273883e-51,8.21272006859956e-46,"Chronic kidney disease","Ascites",12
"N18","N11",4.81474469061003,2.03892079956387e-29,5.50263945386297e-24,"Chronic kidney disease","Chronic tubulo-interstitial nephritis",NA
"N18","E44",8.09234625363487,2.77128391284636e-142,7.47914102398976e-137,"Chronic kidney disease","Protein-energy malnutrition of moderate and mild degree",10
"N18","S72",4.55459727918592,2.91938669431285e-40,7.87884081061152e-35,"Chronic kidney disease","Fracture of femur",13
"N18","I95",11.0074125817548,2.24435689607576e-243,6.05707039112927e-238,"Chronic kidney disease","Hypotension",11
"N18","H34",4.59037704041273,4.08992017518402e-33,1.10378765687866e-27,"Chronic kidney disease","Retinal vascular occlusions",NA
"N18","A18",4.6396574277931,9.88153995004158e-22,2.66683000171722e-16,"Chronic kidney disease","Tuberculosis of other organs",NA
"N18","G20",4.85547458115645,1.47989606191978e-32,3.9939434919091e-27,"Chronic kidney disease","Parkinson’s disease",NA
"N18","E12",5.5305844258368,2.14228693095633e-13,5.78160396926494e-08,"Chronic kidney disease","Malnutrition-related diabetes mellitus",NA
"N18","N17",6.7159424415595,1.03298313763709e-122,2.78781489185497e-117,"Chronic kidney disease","Acute renal failure",15
"N18","E88",4.64540135104651,3.76350268466325e-45,1.01569410453692e-39,"Chronic kidney disease","Other metabolic disorders",NA
"N18","E46",7.57459088232475,7.97840576967616e-93,2.1532121491202e-87,"Chronic kidney disease","Unspecified protein-energy malnutrition",14
